X,Y,Z,color
5.849684870525851288e+00,1.987769880755403662e+01,-1.483386667974140982e+00,6.034836293652253936e+00
-1.939011031038041066e+00,2.796112022251131535e+00,7.860207234277656774e+00,8.095839767700322653e+00
7.565524259583244593e+00,1.927540895685538302e+01,1.123461469641479837e+01,1.354450902392707512e+01
8.873717387024420589e+00,1.702129561315292250e+00,1.005989877249492537e+01,1.341433649412539708e+01
3.380294726537752759e+00,1.009556934036555376e+01,6.558157419430695079e+00,7.378063511267222374e+00
-4.694165829834113790e-01,9.546387211840137610e+00,7.899401069480453508e+00,7.913336160235375338e+00
-6.078056899145685144e+00,4.401657306421106419e+00,-8.401120079111432659e+00,1.036926199171868568e+01
4.687932622995008458e+00,7.296653030432797671e+00,1.296903724857892648e+01,1.379030962062739540e+01
6.009131743723214569e+00,9.537470635316360301e+00,-1.079836216063948973e+00,6.105383736256493776e+00
4.705027402488835442e+00,1.816944072112321251e+01,5.362220633725980790e+00,7.133771301557648492e+00
1.202632710424099827e+01,2.005634705284475672e+01,4.790887294123494122e+00,1.294546811371437478e+01
-9.321084369419660121e+00,1.089743925138046876e+01,7.136501197721556444e-01,9.348364044863160416e+00
1.074217658560695554e+01,1.827209559618285795e+01,7.645074804858498219e+00,1.318489766999518764e+01
6.359149771734159629e+00,1.277160329921236759e+01,1.141861739397996178e+00,6.460853972289393177e+00
-9.274982097031928774e+00,7.330834181741184175e+00,-2.949510834345341781e+00,9.732672143978925661e+00
5.180545391175112035e-01,4.078078359882850279e+00,7.770157019210127913e+00,7.787407823446815591e+00
1.212767654435905174e+00,8.675830207438060881e+00,7.599571737670448357e+00,7.695732322504818868e+00
-7.828758660009095038e+00,1.097930994140080330e+01,4.283712223922959694e+00,8.924105141360358928e+00
-7.102047567016454899e+00,9.333111534506798312e-01,5.186154324472060040e+00,8.794047777980546599e+00
-1.813181250874825068e+00,3.062664483287865114e+00,7.874241938196985480e+00,8.080303976323181203e+00
9.579334418890432801e+00,1.260387290361023993e+01,9.277905070165564538e+00,1.333578533120351395e+01
6.682124661668662036e+00,4.725033488220403477e+00,-9.492951489480926597e+00,1.160891545217375942e+01
6.280004154190857335e+00,1.758385389770724672e+01,-9.716562582272672444e+00,1.156935782971016025e+01
2.962242662190856635e+00,6.865787245258003324e+00,6.830047807454511677e+00,7.444758870629575753e+00
-7.552626668305491897e+00,2.201518352318268423e+00,-6.791610564854381416e+00,1.015717203041481298e+01
1.051950499241410775e+01,1.754142359661657657e+00,-5.889543263616594082e+00,1.205598213085258941e+01
1.144621967250452244e+01,1.967958343116737296e+01,-4.252536481221852682e+00,1.221065155163115179e+01
-8.384125970441379527e-01,2.478426536079462394e+00,7.915231946616785308e+00,7.959512073715651503e+00
9.961560018105876324e+00,2.959105047403260524e+00,-6.650749184319593610e+00,1.197769354705042133e+01
7.071935696024305606e+00,1.811598721658781130e+01,-9.255497013610904489e+00,1.164802556048290683e+01
5.876865689768431267e+00,5.340050735824223516e+00,-1.420297534102432424e+00,6.046056187379904578e+00
1.227040474259462499e+01,1.398497962584273857e+01,3.894889255628662283e+00,1.287373274775813670e+01
-7.549285776116189339e+00,1.715123942762771847e+01,4.660059938381136746e+00,8.871745846155366877e+00
-9.220551633117876733e+00,1.275079344273403414e+01,1.187454593324305252e+00,9.296699458958524787e+00
-7.900659030106211844e+00,2.010725941240483650e+01,4.179766837707219018e+00,8.938168935950798755e+00
-8.075864862121884258e+00,1.488654088447766810e+01,-6.005727187009676449e+00,1.006421146022091939e+01
-4.393478974104558787e+00,2.367781707976825079e+00,-9.610098665955302266e+00,1.056677121287740917e+01
-9.406236149752121634e+00,1.172661055746347714e+01,1.614004038841101996e-01,9.407620772292938582e+00
1.224662381318366045e+01,1.508191704787286191e+01,3.994727421792233724e+00,1.288167853954040964e+01
-3.812990423126041861e+00,1.684110204784234810e+01,-9.921154064103127723e+00,1.062864967578294539e+01
-5.085726824153799619e+00,5.527480409659221161e-01,6.805386928718507811e+00,8.495758269836201748e+00
-6.110575704685116349e+00,1.509645722069991258e+01,6.107686452664610854e+00,8.639616267332179689e+00
1.207775381693974204e+01,1.733929724140843831e+01,-2.599643274572223550e+00,1.235436288999279419e+01
-1.115820014855980480e+00,1.568351002964248586e+01,7.915763583011276694e+00,7.994020728499565465e+00
6.116733301365209208e+00,1.075933205876756027e+01,2.747120032046627802e+00,6.705303479373770692e+00
2.798987578610307558e+00,9.618440224864860610e+00,-4.467696260054712987e+00,5.272062341941876618e+00
1.193296978224163674e+01,1.153779024929613328e+01,5.078645896957749706e+00,1.296874750970878587e+01
9.284692753641259344e+00,1.479751767535864282e+01,9.619647521940139612e+00,1.336948532950642665e+01
5.291072474314190366e+00,1.938120010328219323e+01,-2.482473399479117049e+00,5.844495025882620709e+00
-8.452922467412199437e-02,1.295773942346362517e+01,7.864275459305801519e+00,7.864729727693347883e+00
6.343819630672911991e+00,1.864452043195286279e+01,5.216591908509408126e-01,6.365231796086475491e+00
5.152816122608274263e+00,1.472639379636027535e+01,-2.672658117063625216e+00,5.804706315061757493e+00
1.068344279717219614e+01,1.435063926215799146e+00,7.741494062936804532e+00,1.319343322744069802e+01
2.680636749647741901e+00,1.051739199003405822e+01,-4.512245171070722982e+00,5.248444518846804741e+00
2.551814387493891001e+00,6.016213314620088681e+00,1.371792226558480898e+01,1.395324865229772549e+01
4.434773886665097642e+00,5.988673490784018227e+00,-3.454433214960608289e+00,5.621416926582633700e+00
1.233551564926636956e+01,7.474478575535667524e+00,3.601116859730296937e+00,1.285040812467562432e+01
-8.140832836104776149e+00,6.609388212009990937e+00,-5.895860124702052119e+00,1.005158325217741222e+01
-2.619270666283771032e+00,1.215080958245910381e+01,7.749236711888358720e+00,8.179929610952219932e+00
-6.732674503268858412e-01,1.435563150742469851e+01,7.910289707397065939e+00,7.938889866638888293e+00
8.940422849128994542e+00,5.643737128611444831e+00,-7.778193546200979469e+00,1.185037786584843111e+01
1.350333367338251378e+00,2.725015073936007948e+00,7.557484796062894361e+00,7.677172438187700010e+00
-9.597109332235974621e-01,1.234983139623704096e+00,-1.086517096206780586e+01,1.090747381891473289e+01
-9.460522846183019752e+00,1.209080974564159661e+01,-1.558730508898575229e+00,9.588072450838179606e+00
-9.190047301988851558e+00,3.908733492993050174e+00,1.310973445357473954e+00,9.283082504600775664e+00
1.059793027944491151e+01,1.942078786976868532e-01,7.878633355258609861e+00,1.320564234539800275e+01
-8.650445796915049002e+00,1.948281466579778609e+01,-4.895847443929786991e+00,9.939795504918553348e+00
1.248212105551214357e+01,1.127994880074805373e+01,-7.622878012648949264e-01,1.250537599340447059e+01
6.088402425283250707e+00,1.941411785186428096e+00,-9.815873689943328984e+00,1.155075843350195797e+01
1.804177479711083443e+00,1.770134335467719211e+01,-4.744313568487811494e+00,5.075782463269499445e+00
1.011735266430694047e+01,2.064725750409247951e+01,-6.450572540727883997e+00,1.199877956448702143e+01
6.014049210105445020e+00,9.420613902372060977e+00,3.078860493330985104e+00,6.756342933789273530e+00
1.046332158220557318e+01,8.922817730013216098e-01,8.087210004055201296e+00,1.322437386730802800e+01
2.014058326302824220e+00,2.468464755877333605e+00,-4.703896626140060988e+00,5.116939946018673524e+00
1.933578841116750588e-02,8.014728679554075086e+00,7.851495141269094979e+00,7.851518950246868300e+00
4.564470511375390949e+00,1.859597538642641723e+01,-3.333866813412831309e+00,5.652349863445374822e+00
-8.952440145074056943e+00,3.108812264833002992e+00,2.096788572700751807e+00,9.194710809467693480e+00
1.234314743862191222e+01,1.730379197405660463e+01,-1.556650564876629783e+00,1.244091836130634654e+01
2.446535328938263643e+00,3.145014645994080871e-01,7.113793746558690678e+00,7.522738635917148642e+00
6.067606759988365184e+00,9.605162674502031095e+00,-9.062854174742479563e-01,6.134916874072783521e+00
2.261069468444938668e-01,1.353233995996193073e+01,7.821815080143692533e+00,7.825082459589459027e+00
1.217548757226614420e+01,1.267969122537524473e+00,-2.257631458314857564e+00,1.238302860466615307e+01
5.851254284457148458e+00,1.291001776294621983e+01,-1.479797699479298068e+00,6.035476611897552246e+00
5.763850033686705565e+00,1.983248655086067913e+01,3.711092208178254914e+00,6.855229579556879393e+00
3.239952998208931234e+00,3.365458322868496666e+00,-4.271566379802709257e+00,5.361303457897515834e+00
4.087774191658866130e+00,1.532183904374240768e+01,-1.060284670516074002e+01,1.136354944967153457e+01
-4.647802176477927816e+00,1.279097185681441218e+01,7.041819659323627079e+00,8.437374543429353224e+00
1.607954600654592614e+00,3.887444166463841277e+00,7.470906466602438734e+00,7.641986746291071775e+00
5.402320970674197476e+00,1.302717088966865999e-01,-1.013541597942012729e+01,1.148528314609923129e+01
-1.963304631065957151e-01,1.949734606244686308e-01,7.876456206265170401e+00,7.878902716746588375e+00
6.301680199387289960e+00,1.117394059261260075e+01,-9.705039026331000684e+00,1.157147163665700695e+01
1.221486888481828359e+01,1.979836760078506330e+01,-2.108189540112646032e+00,1.239546227497555719e+01
5.997506191037274448e+00,1.353027117677786073e+01,3.127152876802380632e+00,6.763812950283578651e+00
3.392824898429514846e+00,1.500029677216861757e+01,1.346968223559090738e+01,1.389041397220386997e+01
6.237430080469085425e+00,1.037117522533127989e+01,-2.534333613154585163e-01,6.242576589627734762e+00
2.905836096221316112e+00,1.221966779532596625e+01,6.863729164949385009e+00,7.453499947533341441e+00
6.357936626964080240e+00,2.653718031942672972e+00,7.907348278080368331e-01,6.406919674882773919e+00
-9.121771672839845690e-01,1.841323302841324505e+01,7.916322474778475282e+00,7.968703075733029273e+00
-9.074237877850041656e+00,1.597664520200283889e+01,1.725607262817792309e+00,9.236856255745129474e+00
-9.424133520343776382e+00,2.096217800973679957e+01,-1.998858694877143183e+00,9.633780602201460042e+00
1.252528161021677278e+01,6.252181898668048632e+00,2.422705916364878309e+00,1.275743639499816773e+01
1.130615452029850942e+01,4.767373207717215067e+00,6.607278485882118524e+00,1.309523802864488218e+01
5.944131502279436319e+00,2.628394817188201671e+00,3.275395056413736850e+00,6.786818996552828054e+00
-4.243204002809373598e+00,2.024840488893693902e+01,-9.695136859499140058e+00,1.058302692682374158e+01
5.001511913437649781e+00,1.639858887718849445e+01,-2.863480520205003987e+00,5.763214563926304379e+00
-8.370694205804465327e+00,3.492816888112412421e+00,3.408567515305324758e+00,9.038078003286051043e+00
8.020411377409176756e-01,1.160641589327249257e+01,7.708699676322629202e+00,7.750311005783274254e+00
1.215700230955226946e+00,8.689132369412812196e+00,7.598704062757894562e+00,7.695338230702918558e+00
-9.136168881186375046e+00,3.181206163930049069e+00,1.513221730914753982e+00,9.260638305887502142e+00
6.499443525557191847e+00,3.403532685629274912e+00,-9.597139839453191712e+00,1.159085239488135954e+01
3.255141750763022035e+00,2.023286988964889943e+01,-4.263924956086026619e+00,5.364420178238630044e+00
1.180406830842926702e+01,6.404247842112166467e+00,5.442649936111734199e+00,1.299840247711699526e+01
6.971252822382036918e+00,1.977022512536280985e+01,-9.318856444411531825e+00,1.163784564879255790e+01
6.348498331813319240e+00,1.587824134366772277e+00,5.900130788992122843e-01,6.375856530875567252e+00
7.358171653934662437e+00,9.676863888157001270e+00,1.139443817248704249e+01,1.356377201796747300e+01
-9.467490781529876998e+00,2.722000018851962189e+00,-5.638988379433893527e-01,9.484269270628450599e+00
2.550171785785523837e-02,1.005350900646155843e-01,1.413533982846730197e+01,1.413536283240963343e+01
6.300243294930586657e+00,1.162908754782760745e+01,1.868623387964616578e+00,6.571515726327235463e+00
-9.230638538229428036e+00,2.391776201038631644e+00,-3.151433969776150423e+00,9.753779979541540968e+00
2.941935278955289057e+00,1.516251514960727320e+01,6.842252185149018118e+00,7.447912335059956312e+00
2.056816104095236852e+00,1.466044388984489011e+01,7.294733146880549413e+00,7.579157220315680732e+00
-6.722510414666267309e+00,3.702991056754272314e+00,-7.781320552226794085e+00,1.028304895504263961e+01
9.013059253835043805e+00,1.977658500857585011e+01,9.915055330636445063e+00,1.339938652784983653e+01
1.187384937652249306e+01,1.514191157708228097e+01,-3.216601618490571024e+00,1.230182201905147643e+01
5.928789151752559050e+00,6.257375547295529472e+00,-9.895168354333485183e+00,1.153537591786854932e+01
-8.469880042652249585e+00,1.489390904296660345e+01,-5.283085600004874927e+00,9.982477718176872017e+00
8.962429626676639671e+00,1.537053583131225487e+01,9.968189109603281750e+00,1.340484759100022849e+01
-9.328559316116663780e+00,7.186752956270172632e+00,6.727447180125697423e-01,9.352785914898342767e+00
1.201626204813161003e+01,7.887359811690643596e+00,4.823047579938996243e+00,1.294806323616484001e+01
1.257224610540262333e+01,7.541236660719301987e+00,7.681967942819559192e-02,1.257248079727938439e+01
6.073819597661129777e+00,1.294898731459355545e+01,2.893301957035550931e+00,6.727739644153759357e+00
9.986383983610878090e+00,1.890861307734376595e+01,-6.619435073728370256e+00,1.198101772652996289e+01
5.525052047903701302e-01,3.637057960800340162e+00,-4.795375577164451286e+00,4.827099432100579790e+00
7.664587809276092178e-01,1.837919180656268736e+01,7.717016522207854834e+00,7.754985690953275501e+00
5.702724117491813516e+00,5.807162866121925449e-01,3.841675064295227315e+00,6.876011173627521345e+00
-9.469616010016169483e+00,1.386711051554267016e+01,-6.133680060822228608e-01,9.489459820666287015e+00
7.160876930073850843e+00,8.703216336983578216e+00,-9.198317187800080674e+00,1.165706641891699391e+01
4.483569685339790389e+00,1.661691259688236855e+01,-3.409973713404478080e+00,5.632967055594011896e+00
-9.470974218121243737e+00,1.514516037154896289e+01,-1.340834918488841510e+00,9.565416400709185751e+00
7.434540080820216446e+00,1.008226395004886378e+01,1.133631801383855375e+01,1.355671392057097258e+01
5.728611591878344456e+00,1.352114477117453184e+01,3.787249319508123158e+00,6.867331954894686952e+00
1.093446461898563982e+00,1.053723574469884916e+01,-1.104027772453883749e+01,1.109429391173620161e+01
